id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating,predicted_like
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,100,2024-03-19,0.608739837398374,0.9572597386738307,1.0,0.8707389977105062,1.0,0.0009362041716649434,0.010685483870967741,0.06451278865071969,0.763023493360572,0.6281303587848864,0.1685062493540374,0.8,0,0.5408232
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,94,2019-08-23,0.5609756097560976,0.7089591728741808,0.8181818181818182,0.8248219282625285,1.0,0.11769965123884527,2.0766129032258064e-05,0.08770839805322564,0.5760980592441266,0.7041246593158981,0.23250020492606627,0.8,0,0.47598007
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,94,2023-09-15,0.7611788617886179,0.7364350551552896,0.5454545454545454,0.9048588145510048,0.0,0.26256994795675437,0.0,0.09599254426840634,0.8335035750766087,0.4597847787727917,0.14954078741504478,0.2,0,0.5891899
2d8UxVNhJinc8uat9PoM9y,Who’s Afraid of Little Old Me?,Taylor Swift,90,2024-04-19,0.6158536585365854,0.33854357471404734,0.0,0.6706626812515899,1.0,0.31689630922597023,0.0,0.08874391633012323,0.2431052093973442,0.4965496673929072,0.509877436392731,0.8,0,0.5111212
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",91,2024-03-22,0.6504065040650407,0.5563153824235764,0.18181818181818182,0.8257122869498854,1.0,0.021622475290509712,0.0,0.10220565392979186,0.11440245148110316,0.6003537315782063,0.32131338006835625,0.8,0,0.5616393
7wAkQFShJ27V8362MqevQr,"So Long, London",Taylor Swift,90,2024-04-19,0.42987804878048785,0.5369805022998332,0.8181818181818182,0.6441745103027219,1.0,0.7344044560171666,0.002661290322580645,0.0634772703738221,0.25331971399387126,0.66363192033998,0.38316184882515,0.8,0,0.3875169
0SdBkFh6u5IHIXqlBu0NyI,Yeah Glo!,GloRilla,79,2024-02-09,0.9085365853658538,0.6662189115480116,1.0,0.8362058000508775,0.0,0.024439397726691278,0.0,0.12291601946774361,0.1848825331971399,0.6133225087604484,0.16884125892319374,0.8,0,0.5217383
4QMgEffJQuKtjCNvqfRZ0m,But Daddy I Love Him,Taylor Swift,90,2024-04-19,0.5294715447154472,0.7272764277282533,0.36363636363636365,0.7619562452302212,1.0,0.3863133264033017,0.0,0.11877394636015326,0.4473953013278856,0.33112837888214197,0.5211804454201697,0.8,0,0.5591385
7uGYWMwRy24dm7RUDDhUlD,My Boy Only Breaks His Favorite Toys,Taylor Swift,90,2024-04-19,0.6056910569105691,0.567509260389954,0.0,0.7721953701348256,1.0,0.1378205257829993,0.0,0.2917054986020503,0.49131767109295194,0.4020817973209182,0.2777158049674079,0.8,0,0.5441666
7dJYggqjKo71KI9sLzqCs8,Agora Hills,Doja Cat,84,2023-09-22,0.7621951219512195,0.6804656653234014,0.7272727272727273,0.8114347494276265,0.0,0.2293705049589002,8.981854838709677e-05,0.10531220876048461,0.40040858018386105,0.5095805754144127,0.3874118372423723,0.8,0,0.5488149
5ExOm0dh4NyRyAdSAO9hyM,Florida!!! (feat. Florence + The Machine),"Taylor Swift, Florence + The Machine",89,2024-04-19,0.5416666666666667,0.5776855130866609,0.0,0.7797952175019078,1.0,0.17906831859851507,0.0,0.2989541265403335,0.4065372829417773,0.6216728935574461,0.2984970900498594,0.8,0,0.5188132
6b81dy3WjbozXK6b7C1gu5,Austin,Dasha,67,2024-02-16,0.7621951219512195,0.6774127895143893,0.0,0.7915606715848384,1.0,0.47082099948874867,3.780241935483871e-06,0.0908149528839184,0.7538304392236975,0.4759305128693679,0.22066082419481875,0.8,0,0.548005
799KrpEbhZp0MHeiA8YK9P,Guilty as Sin?,Taylor Swift,90,2024-04-19,0.6361788617886179,0.43012984898441,0.18181818181818182,0.7400152632917831,1.0,0.6106610775706193,0.0,0.07435021228124676,0.49744637385086815,0.393288212537175,0.3678209053099017,0.6000000000000001,0,0.48695353
0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,Beyoncé,89,2024-02-11,0.7388211382113822,0.7181178003012171,0.18181818181818182,0.7980475705927244,1.0,0.5855099843904267,0.0,0.14259086672879775,0.38304392236976503,0.45567585926950704,0.3305617825360225,0.8,0,0.5365067
4pkb8SbRGeHAvdb87v9rpf,Miles On It,"Marshmello, Kane Brown",81,2024-05-03,0.644308943089431,0.7689990637847519,0.4545454545454546,0.8551895192063088,1.0,0.0053949899706494785,0.0,0.5474785129957545,0.8018386108273748,0.538314017545749,0.21472866006864133,0.8,0,0.5293055
4PdLaGZubp4lghChqp8erB,The Tortured Poets Department,Taylor Swift,90,2024-04-19,0.6138211382113822,0.43012984898441,0.0,0.7378847621470364,1.0,0.04858444717967613,0.0,0.10945428186807499,0.29826353421859036,0.4566989470893773,0.436750906129606,0.8,0,0.55579996
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,98,2022-09-16,0.7002032520325203,0.4565881059958481,0.18181818181818182,0.7632599847367081,1.0,0.03530466998053446,0.0026108870967741934,0.0521901211556384,0.9315628192032686,0.6626543951355696,0.19832031904315567,0.8,0,0.53599006
0Izt8MdEU7zDy2hDsm5YkH,Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",75,2024-04-05,0.9339430894308944,0.63467252818822,0.09090909090909091,0.8418977359450521,1.0,0.022729123390438182,0.0,0.1301646474060267,0.41573033707865165,0.5593846561679356,0.19332725089009195,0.8,0,0.57987434
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,89,2024-02-13,0.8160569105691058,0.5156103716367485,0.8181818181818182,0.78780844568812,0.0,0.12876613223813,0.0,0.07507507507507508,0.4443309499489274,0.3977202124046292,0.20205531934608983,0.8,0,0.5282152
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",85,2023-03-03,0.6310975609756098,0.7873163186388245,0.7272727272727273,0.8861930806410582,1.0,0.21729798023240776,8.689516129032258e-06,0.14983949466708088,0.40755873340143,0.71258687962357,0.23819180367013676,0.8,0,0.50233525
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,91,2024-01-12,0.6351626016260163,0.7405055562339724,0.18181818181818182,0.7278364283897227,1.0,0.006008676644246177,0.0009909274193548386,0.3672983328155742,0.24923391215526045,0.7128064085889673,0.3969239706474595,0.8,0,0.5469038
6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,Flo Milli,83,2023-11-30,0.79369918699187,0.5715797614686368,0.09090909090909091,0.7564551004833375,1.0,0.0506971390068123,0.0,0.0805633219426323,0.07589376915219612,0.5051817119945656,0.13890245162853854,0.8,0,0.5550866
0wXThIDxO3YRJCpPgnmbkw,Where It Ends,Bailey Zimmerman,81,2023-01-11,0.43800813008130085,0.8463385842797249,0.8181818181818182,0.8451729839735436,1.0,0.2605578605023389,0.0,0.07000103551827691,0.661899897854954,0.70431933594559,0.2340451692689307,0.8,0,0.47458246
